key,pressed,released,user,hold_time,press_press_time,press_release_time,release_release_time
a,2021-10-20 11:21:43.053767,2021-10-20 11:21:43.169841,zihao,116074.0,154268.0,38194.0,166048.0
b,2021-10-20 11:21:43.208035,2021-10-20 11:21:43.335889,zihao,127854.0,294191.0,166337.0,327846.0
l,2021-10-20 11:21:43.502226,2021-10-20 11:21:43.663735,zihao,161509.0,224725.0,63216.0,180622.0
y,2021-10-20 11:21:43.726951,2021-10-20 11:21:43.844357,zihao,117406.0,204787.0,87381.0,215720.0
[space],2021-10-20 11:21:43.931738,2021-10-20 11:21:44.060077,zihao,128339.0,202676.0,74337.0,187852.0
n,2021-10-20 11:21:44.134414,2021-10-20 11:21:44.247929,zihao,113515.0,110595.0,-2920.0,107355.0
o,2021-10-20 11:21:44.245009,2021-10-20 11:21:44.355284,zihao,110275.0,115505.0,5230.0,144125.0
t,2021-10-20 11:21:44.360514,2021-10-20 11:21:44.499409,zihao,138895.0,133945.0,-4950.0,128404.0
[space],2021-10-20 11:21:44.494459,2021-10-20 11:21:44.627813,zihao,133354.0,329895.0,196541.0,331739.0
w,2021-10-20 11:21:44.824354,2021-10-20 11:21:44.959552,zihao,135198.0,269335.0,134137.0,260004.0
a,2021-10-20 11:21:45.093689,2021-10-20 11:21:45.219556,zihao,125867.0,86967.0,-38900.0,111449.0
n,2021-10-20 11:21:45.180656,2021-10-20 11:21:45.331005,zihao,150349.0,196255.0,45906.0,190385.0
t,2021-10-20 11:21:45.376911,2021-10-20 11:21:45.521390,zihao,144479.0,159423.0,14944.0,137727.0
[space],2021-10-20 11:21:45.536334,2021-10-20 11:21:45.659117,zihao,122783.0,254792.0,132009.0,281019.0
t,2021-10-20 11:21:45.791126,2021-10-20 11:21:45.940136,zihao,149010.0,76509.0,-72501.0,35451.0
o,2021-10-20 11:21:45.867635,2021-10-20 11:21:45.975587,zihao,107952.0,139301.0,31349.0,155261.0
[space],2021-10-20 11:21:46.006936,2021-10-20 11:21:46.130848,zihao,123912.0,344328.0,220416.0,382772.0
g,2021-10-20 11:21:46.351264,2021-10-20 11:21:46.513620,zihao,162356.0,133006.0,-29350.0,127915.0
e,2021-10-20 11:21:46.484270,2021-10-20 11:21:46.641535,zihao,157265.0,222413.0,65148.0,170342.0
[space],2021-10-20 11:21:46.706683,2021-10-20 11:21:46.811877,zihao,105194.0,727557.0,622363.0,756219.0
[backspace],2021-10-20 11:21:47.434240,2021-10-20 11:21:47.568096,zihao,133856.0,246395.0,112539.0,246724.0
t,2021-10-20 11:21:47.680635,2021-10-20 11:21:47.814820,zihao,134185.0,115711.0,-18474.0,105727.0
[space],2021-10-20 11:21:47.796346,2021-10-20 11:21:47.920547,zihao,124201.0,463230.0,339029.0,466106.0
t,2021-10-20 11:21:48.259576,2021-10-20 11:21:48.386653,zihao,127077.0,151510.0,24433.0,102185.0
o,2021-10-20 11:21:48.411086,2021-10-20 11:21:48.488838,zihao,77752.0,146462.0,68710.0,179671.0
o,2021-10-20 11:21:48.557548,2021-10-20 11:21:48.668509,zihao,110961.0,226574.0,115613.0,253288.0
[space],2021-10-20 11:21:48.784122,2021-10-20 11:21:48.921797,zihao,137675.0,567469.0,429794.0,553101.0
i,2021-10-20 11:21:49.351591,2021-10-20 11:21:49.474898,zihao,123307.0,132499.0,9192.0,137278.0
n,2021-10-20 11:21:49.484090,2021-10-20 11:21:49.612176,zihao,128086.0,245182.0,117096.0,262899.0
v,2021-10-20 11:21:49.729272,2021-10-20 11:21:49.875075,zihao,145803.0,217730.0,71927.0,194425.0
o,2021-10-20 11:21:49.947002,2021-10-20 11:21:50.069500,zihao,122498.0,362912.0,240414.0,384954.0
l,2021-10-20 11:21:50.309914,2021-10-20 11:21:50.454454,zihao,144540.0,155233.0,10693.0,161987.0
v,2021-10-20 11:21:50.465147,2021-10-20 11:21:50.616441,zihao,151294.0,177979.0,26685.0,161029.0
e,2021-10-20 11:21:50.643126,2021-10-20 11:21:50.777470,zihao,134344.0,321555.0,187211.0,276713.0
d,2021-10-20 11:21:50.964681,2021-10-20 11:21:51.054183,zihao,89502.0,4864.0,-84638.0,-5434.0
s,2021-10-20 11:21:50.969545,2021-10-20 11:21:51.048749,zihao,79204.0,468353.0,389149.0,483955.0
[backspace],2021-10-20 11:21:51.437898,2021-10-20 11:21:51.532704,zihao,94806.0,97722.0,2916.0,175302.0
d,2021-10-20 11:21:51.535620,2021-10-20 11:21:51.708006,zihao,172386.0,439443.0,267057.0,383432.0
[backspace],2021-10-20 11:21:51.975063,2021-10-20 11:21:52.091438,zihao,116375.0,253114.0,136739.0,270733.0
[space],2021-10-20 11:21:52.228177,2021-10-20 11:21:52.362171,zihao,133994.0,208105.0,74111.0,213344.0
w,2021-10-20 11:21:52.436282,2021-10-20 11:21:52.575515,zihao,139233.0,207247.0,68014.0,158299.0
i,2021-10-20 11:21:52.643529,2021-10-20 11:21:52.733814,zihao,90285.0,211585.0,121300.0,244975.0
t,2021-10-20 11:21:52.855114,2021-10-20 11:21:52.978789,zihao,123675.0,133394.0,9719.0,137732.0
h,2021-10-20 11:21:52.988508,2021-10-20 11:21:53.116521,zihao,128013.0,1965884.0,1837871.0,1960940.0
[space],2021-10-20 11:21:54.954392,2021-10-20 11:21:55.077461,zihao,123069.0,366063.0,242994.0,377111.0
t,2021-10-20 11:21:55.320455,2021-10-20 11:21:55.454572,zihao,134117.0,82935.0,-51182.0,106090.0
h,2021-10-20 11:21:55.403390,2021-10-20 11:21:55.560662,zihao,157272.0,133596.0,-23676.0,105345.0
e,2021-10-20 11:21:55.536986,2021-10-20 11:21:55.666007,zihao,129021.0,88668.0,-40353.0,71567.0
[space],2021-10-20 11:21:55.625654,2021-10-20 11:21:55.737574,zihao,111920.0,503342.0,391422.0,526074.0
m,2021-10-20 11:21:56.128996,2021-10-20 11:21:56.263648,zihao,134652.0,415846.0,281194.0,425098.0
a,2021-10-20 11:21:56.544842,2021-10-20 11:21:56.688746,zihao,143904.0,201635.0,57731.0,196457.0
n,2021-10-20 11:21:56.746477,2021-10-20 11:21:56.885203,zihao,138726.0,131917.0,-6809.0,121231.0
a,2021-10-20 11:21:56.878394,2021-10-20 11:21:57.006434,zihao,128040.0,269857.0,141817.0,286047.0
g,2021-10-20 11:21:57.148251,2021-10-20 11:21:57.292481,zihao,144230.0,116183.0,-28047.0,110329.0
e,2021-10-20 11:21:57.264434,2021-10-20 11:21:57.402810,zihao,138376.0,176502.0,38126.0,210446.0
m,2021-10-20 11:21:57.440936,2021-10-20 11:21:57.613256,zihao,172320.0,122656.0,-49664.0,83237.0
e,2021-10-20 11:21:57.563592,2021-10-20 11:21:57.696493,zihao,132901.0,99649.0,-33252.0,92109.0
n,2021-10-20 11:21:57.663241,2021-10-20 11:21:57.788602,zihao,125361.0,122421.0,-2940.0,145311.0
t,2021-10-20 11:21:57.785662,2021-10-20 11:21:57.933913,zihao,148251.0,144237.0,-4014.0,123542.0
[space],2021-10-20 11:21:57.929899,2021-10-20 11:21:58.057455,zihao,127556.0,1407114.0,1279558.0,1400583.0
o,2021-10-20 11:21:59.337013,2021-10-20 11:21:59.458038,zihao,121025.0,191534.0,70509.0,214952.0
f,2021-10-20 11:21:59.528547,2021-10-20 11:21:59.672990,zihao,144443.0,105780.0,-38663.0,106720.0
[space],2021-10-20 11:21:59.634327,2021-10-20 11:21:59.779710,zihao,145383.0,527984.0,382601.0,502775.0
m,2021-10-20 11:22:00.162311,2021-10-20 11:22:00.282485,zihao,120174.0,151088.0,30914.0,158536.0
i,2021-10-20 11:22:00.313399,2021-10-20 11:22:00.441021,zihao,127622.0,99381.0,-28241.0,140092.0
c,2021-10-20 11:22:00.412780,2021-10-20 11:22:00.581113,zihao,168333.0,252953.0,84620.0,218384.0
r,2021-10-20 11:22:00.665733,2021-10-20 11:22:00.799497,zihao,133764.0,98399.0,-35365.0,64340.0
o,2021-10-20 11:22:00.764132,2021-10-20 11:22:00.863837,zihao,99705.0,169773.0,70068.0,191025.0
[space],2021-10-20 11:22:00.933905,2021-10-20 11:22:01.054862,zihao,120957.0,416946.0,295989.0,423936.0
p,2021-10-20 11:22:01.350851,2021-10-20 11:22:01.478798,zihao,127947.0,122108.0,-5839.0,111132.0
a,2021-10-20 11:22:01.472959,2021-10-20 11:22:01.589930,zihao,116971.0,135065.0,18094.0,151508.0
y,2021-10-20 11:22:01.608024,2021-10-20 11:22:01.741438,zihao,133414.0,403252.0,269838.0,442421.0
m,2021-10-20 11:22:02.011276,2021-10-20 11:22:02.183859,zihao,172583.0,133452.0,-39131.0,128886.0
e,2021-10-20 11:22:02.144728,2021-10-20 11:22:02.312745,zihao,168017.0,99986.0,-68031.0,32470.0
n,2021-10-20 11:22:02.244714,2021-10-20 11:22:02.345215,zihao,100501.0,115996.0,15495.0,150445.0
t,2021-10-20 11:22:02.360710,2021-10-20 11:22:02.495660,zihao,134950.0,254608.0,119658.0,282029.0
s,2021-10-20 11:22:02.615318,2021-10-20 11:22:02.777689,zihao,162371.0,215834.0,53463.0,187464.0
[space],2021-10-20 11:22:02.831152,2021-10-20 11:22:02.965153,zihao,134001.0,240227.0,106226.0,278799.0
t,2021-10-20 11:22:03.071379,2021-10-20 11:22:03.243952,zihao,172573.0,105679.0,-66894.0,70991.0
o,2021-10-20 11:22:03.177058,2021-10-20 11:22:03.314943,zihao,137885.0,127187.0,-10698.0,111874.0
[space],2021-10-20 11:22:03.304245,2021-10-20 11:22:03.426817,zihao,122572.0,366006.0,243434.0,399180.0
s,2021-10-20 11:22:03.670251,2021-10-20 11:22:03.825997,zihao,155746.0,110311.0,-45435.0,65935.0
i,2021-10-20 11:22:03.780562,2021-10-20 11:22:03.891932,zihao,111370.0,144592.0,33222.0,204667.0
t,2021-10-20 11:22:03.925154,2021-10-20 11:22:04.096599,zihao,171445.0,160732.0,-10713.0,151567.0
e,2021-10-20 11:22:04.085886,2021-10-20 11:22:04.248166,zihao,162280.0,191818.0,29538.0,214798.0
s,2021-10-20 11:22:04.277704,2021-10-20 11:22:04.462964,zihao,185260.0,172626.0,-12634.0,121056.0
[space],2021-10-20 11:22:04.450330,2021-10-20 11:22:04.584020,zihao,133690.0,199107.0,65417.0,181457.0
i,2021-10-20 11:22:04.649437,2021-10-20 11:22:04.765477,zihao,116040.0,111177.0,-4863.0,122647.0
n,2021-10-20 11:22:04.760614,2021-10-20 11:22:04.888124,zihao,127510.0,394162.0,266652.0,376971.0
[space],2021-10-20 11:22:05.154776,2021-10-20 11:22:05.265095,zihao,110319.0,310175.0,199856.0,341267.0
e,2021-10-20 11:22:05.464951,2021-10-20 11:22:05.606362,zihao,141411.0,191611.0,50200.0,256124.0
x,2021-10-20 11:22:05.656562,2021-10-20 11:22:05.862486,zihao,205924.0,298608.0,92684.0,243552.0
c,2021-10-20 11:22:05.955170,2021-10-20 11:22:06.106038,zihao,150868.0,138940.0,-11928.0,144388.0
h,2021-10-20 11:22:06.094110,2021-10-20 11:22:06.250426,zihao,156316.0,132128.0,-24188.0,109577.0
a,2021-10-20 11:22:06.226238,2021-10-20 11:22:06.360003,zihao,133765.0,111261.0,-22504.0,111564.0
n,2021-10-20 11:22:06.337499,2021-10-20 11:22:06.471567,zihao,134068.0,206026.0,71958.0,201313.0
g,2021-10-20 11:22:06.543525,2021-10-20 11:22:06.672880,zihao,129355.0,170025.0,40670.0,198303.0
e,2021-10-20 11:22:06.713550,2021-10-20 11:22:06.871183,zihao,157633.0,504510.0,346877.0,485375.0
[space],2021-10-20 11:22:07.218060,2021-10-20 11:22:07.356558,zihao,138498.0,172626.0,34128.0,190846.0
f,2021-10-20 11:22:07.390686,2021-10-20 11:22:07.547404,zihao,156718.0,121724.0,-34994.0,38063.0
o,2021-10-20 11:22:07.512410,2021-10-20 11:22:07.585467,zihao,73057.0,166125.0,93068.0,244110.0
r,2021-10-20 11:22:07.678535,2021-10-20 11:22:07.829577,zihao,151042.0,172834.0,21792.0,144094.0
[space],2021-10-20 11:22:07.851369,2021-10-20 11:22:07.973671,zihao,122302.0,466839.0,344537.0,494770.0
t,2021-10-20 11:22:08.318208,2021-10-20 11:22:08.468441,zihao,150233.0,116515.0,-33718.0,111866.0
h,2021-10-20 11:22:08.434723,2021-10-20 11:22:08.580307,zihao,145584.0,127111.0,-18473.0,133060.0
e,2021-10-20 11:22:08.561834,2021-10-20 11:22:08.713367,zihao,151533.0,209850.0,58317.0,179506.0
i,2021-10-20 11:22:08.771684,2021-10-20 11:22:08.892873,zihao,121189.0,315844.0,194655.0,334017.0
r,2021-10-20 11:22:09.087528,2021-10-20 11:22:09.226890,zihao,139362.0,239577.0,100215.0,244927.0
[space],2021-10-20 11:22:09.327105,2021-10-20 11:22:09.471817,zihao,144712.0,559120.0,414408.0,616114.0
t,2021-10-20 11:22:09.886225,2021-10-20 11:22:10.087931,zihao,201706.0,198785.0,-2921.0,115882.0
i,2021-10-20 11:22:10.085010,2021-10-20 11:22:10.203813,zihao,118803.0,194077.0,75274.0,148541.0
m,2021-10-20 11:22:10.279087,2021-10-20 11:22:10.352354,zihao,73267.0,66460.0,-6807.0,132733.0
e,2021-10-20 11:22:10.345547,2021-10-20 11:22:10.485087,zihao,139540.0,786701.0,647161.0,780696.0
[space],2021-10-20 11:22:11.132248,2021-10-20 11:22:11.265783,zihao,133535.0,121869.0,-11666.0,139773.0
a,2021-10-20 11:22:11.254117,2021-10-20 11:22:11.405556,zihao,151439.0,88769.0,-62670.0,82562.0
n,2021-10-20 11:22:11.342886,2021-10-20 11:22:11.488118,zihao,145232.0,788912.0,643680.0,777521.0
=,2021-10-20 11:22:12.131798,2021-10-20 11:22:12.265639,zihao,133841.0,206977.0,73136.0,173313.0
[backspace],2021-10-20 11:22:12.338775,2021-10-20 11:22:12.438952,zihao,100177.0,756377.0,656200.0,789296.0
d,2021-10-20 11:22:13.095152,2021-10-20 11:22:13.228248,zihao,133096.0,162187.0,29091.0,146558.0
[space],2021-10-20 11:22:13.257339,2021-10-20 11:22:13.374806,zihao,117467.0,179335.0,61868.0,211980.0
a,2021-10-20 11:22:13.436674,2021-10-20 11:22:13.586786,zihao,150112.0,504330.0,354218.0,459379.0
t,2021-10-20 11:22:13.941004,2021-10-20 11:22:14.046165,zihao,105161.0,156083.0,50922.0,180434.0
t,2021-10-20 11:22:14.097087,2021-10-20 11:22:14.226599,zihao,129512.0,99425.0,-30087.0,109881.0
e,2021-10-20 11:22:14.196512,2021-10-20 11:22:14.336480,zihao,139968.0,94586.0,-45382.0,106111.0
n,2021-10-20 11:22:14.291098,2021-10-20 11:22:14.442591,zihao,151493.0,143713.0,-7780.0,126516.0
t,2021-10-20 11:22:14.434811,2021-10-20 11:22:14.569107,zihao,134296.0,1325249.0,1190953.0,1357054.0
i,2021-10-20 11:22:15.760060,2021-10-20 11:22:15.926161,zihao,166101.0,154433.0,-11668.0,163445.0
o,2021-10-20 11:22:15.914493,2021-10-20 11:22:16.089606,zihao,175113.0,188174.0,13061.0,131908.0
n,2021-10-20 11:22:16.102667,2021-10-20 11:22:16.221514,zihao,118847.0,966863.0,848016.0,939147.0
.,2021-10-20 11:22:17.069530,2021-10-20 11:22:17.160661,zihao,91131.0,0.0,0.0,0.0
