key,pressed,released,user,hold_time,press_press_time,press_release_time
.,2021-11-22 11:18:02.376262,2021-11-22 11:18:02.466843,zineb,90581.0,226368.0,135787.0
),2021-11-22 11:18:02.602630,2021-11-22 11:18:02.676168,zineb,73538.0,221233.0,147695.0
[space],2021-11-22 11:18:02.823863,2021-11-22 11:18:02.913553,zineb,89690.0,546173.0,456483.0
[maj],2021-11-22 11:18:03.370036,2021-11-22 11:18:03.495955,zineb,125919.0,80918.0,-45001.0
b,2021-11-22 11:18:03.450954,2021-11-22 11:18:03.538034,zineb,87080.0,259841.0,172761.0
f,2021-11-22 11:18:03.710795,2021-11-22 11:18:03.789178,zineb,78383.0,82378.0,3995.0
o,2021-11-22 11:18:03.793173,2021-11-22 11:18:03.859882,zineb,66709.0,92258.0,25549.0
r,2021-11-22 11:18:03.885431,2021-11-22 11:18:03.987815,zineb,102384.0,139011.0,36627.0
[space],2021-11-22 11:18:04.024442,2021-11-22 11:18:04.069028,zineb,44586.0,108727.0,64141.0
t,2021-11-22 11:18:04.133169,2021-11-22 11:18:04.192560,zineb,59391.0,61445.0,2054.0
h,2021-11-22 11:18:04.194614,2021-11-22 11:18:04.260782,zineb,66168.0,69175.0,3007.0
a,2021-11-22 11:18:04.263789,2021-11-22 11:18:04.364183,zineb,100394.0,109681.0,9287.0
t,2021-11-22 11:18:04.373470,2021-11-22 11:18:04.440091,zineb,66621.0,75667.0,9046.0
",",2021-11-22 11:18:04.449137,2021-11-22 11:18:04.506705,zineb,57568.0,286176.0,228608.0
[space],2021-11-22 11:18:04.735313,2021-11-22 11:18:04.818841,zineb,83528.0,159239.0,75711.0
[maj],2021-11-22 11:18:04.894552,2021-11-22 11:18:05.019183,zineb,124631.0,66462.0,-58169.0
n,2021-11-22 11:18:04.961014,2021-11-22 11:18:05.035435,zineb,74421.0,224819.0,150398.0
w,2021-11-22 11:18:05.185833,2021-11-22 11:18:05.264269,zineb,78436.0,114943.0,36507.0
[space],2021-11-22 11:18:05.300776,2021-11-22 11:18:05.364998,zineb,64222.0,110252.0,46030.0
[maj],2021-11-22 11:18:05.411028,2021-11-22 11:18:05.546776,zineb,135748.0,79106.0,-56642.0
y,2021-11-22 11:18:05.490134,2021-11-22 11:18:05.559028,zineb,68894.0,145754.0,76860.0
o,2021-11-22 11:18:05.635888,2021-11-22 11:18:05.716174,zineb,80286.0,127508.0,47222.0
r,2021-11-22 11:18:05.763396,2021-11-22 11:18:05.827200,zineb,63804.0,110973.0,47169.0
k,2021-11-22 11:18:05.874369,2021-11-22 11:18:05.949411,zineb,75042.0,219168.0,144126.0
[space],2021-11-22 11:18:06.093537,2021-11-22 11:18:06.163199,zineb,69662.0,128259.0,58597.0
[maj],2021-11-22 11:18:06.221796,2021-11-22 11:18:06.346175,zineb,124379.0,50757.0,-73622.0
m,2021-11-22 11:18:06.272553,2021-11-22 11:18:06.361204,zineb,88651.0,124544.0,35893.0
a,2021-11-22 11:18:06.397097,2021-11-22 11:18:06.507637,zineb,110540.0,149747.0,39207.0
g,2021-11-22 11:18:06.546844,2021-11-22 11:18:06.658959,zineb,112115.0,66739.0,-45376.0
a,2021-11-22 11:18:06.613583,2021-11-22 11:18:06.723727,zineb,110144.0,185190.0,75046.0
z,2021-11-22 11:18:06.798773,2021-11-22 11:18:06.883139,zineb,84366.0,102749.0,18383.0
i,2021-11-22 11:18:06.901522,2021-11-22 11:18:07.018569,zineb,117047.0,81777.0,-35270.0
n,2021-11-22 11:18:06.983299,2021-11-22 11:18:07.088867,zineb,105568.0,665630.0,560062.0
',2021-11-22 11:18:07.648929,2021-11-22 11:18:07.711300,zineb,62371.0,180514.0,118143.0
s,2021-11-22 11:18:07.829443,2021-11-22 11:18:07.903989,zineb,74546.0,311842.0,237296.0
[space],2021-11-22 11:18:08.141285,2021-11-22 11:18:08.234718,zineb,93433.0,140774.0,47341.0
[maj],2021-11-22 11:18:08.282059,2021-11-22 11:18:08.463421,zineb,181362.0,107270.0,-74092.0
g,2021-11-22 11:18:08.389329,2021-11-22 11:18:08.457310,zineb,67981.0,158863.0,90882.0
r,2021-11-22 11:18:08.548192,2021-11-22 11:18:08.621248,zineb,73056.0,177107.0,104051.0
u,2021-11-22 11:18:08.725299,2021-11-22 11:18:08.791691,zineb,66392.0,157746.0,91354.0
b,2021-11-22 11:18:08.883045,2021-11-22 11:18:08.963053,zineb,80008.0,170427.0,90419.0
[space],2021-11-22 11:18:09.053472,2021-11-22 11:18:09.141018,zineb,87546.0,89115.0,1569.0
[maj],2021-11-22 11:18:09.142587,2021-11-22 11:18:09.288296,zineb,145709.0,80302.0,-65407.0
s,2021-11-22 11:18:09.222889,2021-11-22 11:18:09.327152,zineb,104263.0,233084.0,128821.0
t,2021-11-22 11:18:09.455973,2021-11-22 11:18:09.591746,zineb,135773.0,62169.0,-73604.0
r,2021-11-22 11:18:09.518142,2021-11-22 11:18:09.643883,zineb,125741.0,648653.0,522912.0
t,2021-11-22 11:18:10.166795,2021-11-22 11:18:10.215568,zineb,48773.0,587001.0,538228.0
[space],2021-11-22 11:18:10.753796,2021-11-22 11:18:10.842291,zineb,88495.0,113249.0,24754.0
t,2021-11-22 11:18:10.867045,2021-11-22 11:18:10.945551,zineb,78506.0,198224.0,119718.0
r,2021-11-22 11:18:11.065269,2021-11-22 11:18:11.125485,zineb,60216.0,138893.0,78677.0
o,2021-11-22 11:18:11.204162,2021-11-22 11:18:11.266327,zineb,62165.0,214087.0,151922.0
l,2021-11-22 11:18:11.418249,2021-11-22 11:18:11.478983,zineb,60734.0,141542.0,80808.0
l,2021-11-22 11:18:11.559791,2021-11-22 11:18:11.632393,zineb,72602.0,34994.0,-37608.0
i,2021-11-22 11:18:11.594785,2021-11-22 11:18:11.709280,zineb,114495.0,143313.0,28818.0
s,2021-11-22 11:18:11.738098,2021-11-22 11:18:11.795830,zineb,57732.0,83198.0,25466.0
h,2021-11-22 11:18:11.821296,2021-11-22 11:18:11.882658,zineb,61362.0,127546.0,66184.0
l,2021-11-22 11:18:11.948842,2021-11-22 11:18:12.034897,zineb,86055.0,136094.0,50039.0
y,2021-11-22 11:18:12.084936,2021-11-22 11:18:12.155438,zineb,70502.0,178349.0,107847.0
[space],2021-11-22 11:18:12.263285,2021-11-22 11:18:12.343316,zineb,80031.0,139039.0,59008.0
p,2021-11-22 11:18:12.402324,2021-11-22 11:18:12.489340,zineb,87016.0,52991.0,-34025.0
r,2021-11-22 11:18:12.455315,2021-11-22 11:18:12.529316,zineb,74001.0,105087.0,31086.0
o,2021-11-22 11:18:12.560402,2021-11-22 11:18:12.633787,zineb,73385.0,80389.0,7004.0
c,2021-11-22 11:18:12.640791,2021-11-22 11:18:12.725904,zineb,85113.0,88113.0,3000.0
l,2021-11-22 11:18:12.728904,2021-11-22 11:18:12.805908,zineb,77004.0,80004.0,3000.0
a,2021-11-22 11:18:12.808908,2021-11-22 11:18:12.875918,zineb,67010.0,88066.0,21056.0
i,2021-11-22 11:18:12.896974,2021-11-22 11:18:12.982971,zineb,85997.0,165999.0,80002.0
m,2021-11-22 11:18:13.062973,2021-11-22 11:18:13.145417,zineb,82444.0,215285.0,132841.0
d,2021-11-22 11:18:13.278258,2021-11-22 11:18:13.369301,zineb,91043.0,92876.0,1833.0
[space],2021-11-22 11:18:13.371134,2021-11-22 11:18:13.440132,zineb,68998.0,347480.0,278482.0
h,2021-11-22 11:18:13.718614,2021-11-22 11:18:13.803116,zineb,84502.0,250264.0,165762.0
[backspace],2021-11-22 11:18:13.968878,2021-11-22 11:18:14.045221,zineb,76343.0,92914.0,16571.0
w,2021-11-22 11:18:14.061792,2021-11-22 11:18:14.130055,zineb,68263.0,74076.0,5813.0
h,2021-11-22 11:18:14.135868,2021-11-22 11:18:14.228053,zineb,92185.0,124833.0,32648.0
o,2021-11-22 11:18:14.260701,2021-11-22 11:18:14.335960,zineb,75259.0,144882.0,69623.0
l,2021-11-22 11:18:14.405583,2021-11-22 11:18:14.483528,zineb,77945.0,149768.0,71823.0
[space],2021-11-22 11:18:14.555351,2021-11-22 11:18:14.637236,zineb,81885.0,140450.0,58565.0
m,2021-11-22 11:18:14.695801,2021-11-22 11:18:14.789182,zineb,93381.0,115419.0,22038.0
i,2021-11-22 11:18:14.811220,2021-11-22 11:18:14.890597,zineb,79377.0,181345.0,101968.0
l,2021-11-22 11:18:14.992565,2021-11-22 11:18:15.091314,zineb,98749.0,129215.0,30466.0
k,2021-11-22 11:18:15.121780,2021-11-22 11:18:15.194826,zineb,73046.0,149813.0,76767.0
[space],2021-11-22 11:18:15.271593,2021-11-22 11:18:15.359944,zineb,88351.0,206393.0,118042.0
h,2021-11-22 11:18:15.477986,2021-11-22 11:18:15.557542,zineb,79556.0,97123.0,17567.0
a,2021-11-22 11:18:15.575109,2021-11-22 11:18:15.651949,zineb,76840.0,152216.0,75376.0
d,2021-11-22 11:18:15.727325,2021-11-22 11:18:15.813588,zineb,86263.0,88264.0,2001.0
[space],2021-11-22 11:18:15.815589,2021-11-22 11:18:15.881387,zineb,65798.0,179795.0,113997.0
m,2021-11-22 11:18:15.995384,2021-11-22 11:18:16.033776,zineb,38392.0,319026.0,280634.0
[backspace],2021-11-22 11:18:16.314410,2021-11-22 11:18:16.366885,zineb,52475.0,292834.0,240359.0
a,2021-11-22 11:18:16.607244,2021-11-22 11:18:16.664176,zineb,56932.0,171750.0,114818.0
[backspace],2021-11-22 11:18:16.778994,2021-11-22 11:18:16.859846,zineb,80852.0,174371.0,93519.0
[backspace],2021-11-22 11:18:16.953365,2021-11-22 11:18:17.005431,zineb,52066.0,237936.0,185870.0
m,2021-11-22 11:18:17.191301,2021-11-22 11:18:17.219175,zineb,27874.0,338308.0,310434.0
[backspace],2021-11-22 11:18:17.529609,2021-11-22 11:18:17.592191,zineb,62582.0,112914.0,50332.0
[space],2021-11-22 11:18:17.642523,2021-11-22 11:18:17.731257,zineb,88734.0,105530.0,16796.0
m,2021-11-22 11:18:17.748053,2021-11-22 11:18:17.821619,zineb,73566.0,94524.0,20958.0
a,2021-11-22 11:18:17.842577,2021-11-22 11:18:17.909444,zineb,66867.0,152439.0,85572.0
d,2021-11-22 11:18:17.995016,2021-11-22 11:18:18.059649,zineb,64633.0,165117.0,100484.0
[space],2021-11-22 11:18:18.160133,2021-11-22 11:18:18.233779,zineb,73646.0,120036.0,46390.0
a,2021-11-22 11:18:18.280169,2021-11-22 11:18:18.343043,zineb,62874.0,141482.0,78608.0
[space],2021-11-22 11:18:18.421651,2021-11-22 11:18:18.481992,zineb,60341.0,313724.0,253383.0
"""",2021-11-22 11:18:18.735375,2021-11-22 11:18:18.800524,zineb,65149.0,222328.0,157179.0
t,2021-11-22 11:18:18.957703,2021-11-22 11:18:19.057517,zineb,99814.0,52859.0,-46955.0
r,2021-11-22 11:18:19.010562,2021-11-22 11:18:19.089189,zineb,78627.0,138048.0,59421.0
i,2021-11-22 11:18:19.148610,2021-11-22 11:18:19.223836,zineb,75226.0,235185.0,159959.0
u,2021-11-22 11:18:19.383795,2021-11-22 11:18:19.453368,zineb,69573.0,538709.0,469136.0
m,2021-11-22 11:18:19.922504,2021-11-22 11:18:20.000733,zineb,78229.0,173372.0,95143.0
p,2021-11-22 11:18:20.095876,2021-11-22 11:18:20.166668,zineb,70792.0,148473.0,77681.0
h,2021-11-22 11:18:20.244349,2021-11-22 11:18:20.328402,zineb,84053.0,155843.0,71790.0
a,2021-11-22 11:18:20.400192,2021-11-22 11:18:20.485123,zineb,84931.0,108194.0,23263.0
n,2021-11-22 11:18:20.508386,2021-11-22 11:18:20.573424,zineb,65038.0,113408.0,48370.0
t,2021-11-22 11:18:20.621794,2021-11-22 11:18:20.684079,zineb,62285.0,64198.0,1913.0
[space],2021-11-22 11:18:20.685992,2021-11-22 11:18:20.781860,zineb,95868.0,123803.0,27935.0
c,2021-11-22 11:18:20.809795,2021-11-22 11:18:20.878171,zineb,68376.0,70387.0,2011.0
o,2021-11-22 11:18:20.880182,2021-11-22 11:18:21.003351,zineb,123169.0,93499.0,-29670.0
m,2021-11-22 11:18:20.973681,2021-11-22 11:18:21.079206,zineb,105525.0,209291.0,103766.0
b,2021-11-22 11:18:21.182972,2021-11-22 11:18:21.268908,zineb,85936.0,108811.0,22875.0
a,2021-11-22 11:18:21.291783,2021-11-22 11:18:21.389782,zineb,97999.0,124997.0,26998.0
c,2021-11-22 11:18:21.416780,2021-11-22 11:18:21.495550,zineb,78770.0,896769.0,817999.0
"""",2021-11-22 11:18:22.313549,2021-11-22 11:18:22.393490,zineb,79941.0,1414949.0,1335008.0
[space],2021-11-22 11:18:23.728498,2021-11-22 11:18:23.799283,zineb,70785.0,164525.0,93740.0
-,2021-11-22 11:18:23.893023,2021-11-22 11:18:23.942347,zineb,49324.0,111333.0,62009.0
-,2021-11-22 11:18:24.004356,2021-11-22 11:18:24.093148,zineb,88792.0,186354.0,97562.0
[space],2021-11-22 11:18:24.190710,2021-11-22 11:18:24.266402,zineb,75692.0,128689.0,52997.0
a,2021-11-22 11:18:24.319399,2021-11-22 11:18:24.392035,zineb,72636.0,75645.0,3009.0
m,2021-11-22 11:18:24.395044,2021-11-22 11:18:24.504146,zineb,109102.0,78624.0,-30478.0
o,2021-11-22 11:18:24.473668,2021-11-22 11:18:24.604356,zineb,130688.0,85095.0,-45593.0
n,2021-11-22 11:18:24.558763,2021-11-22 11:18:24.645847,zineb,87084.0,102023.0,14939.0
g,2021-11-22 11:18:24.660786,2021-11-22 11:18:24.743562,zineb,82776.0,110769.0,27993.0
[space],2021-11-22 11:18:24.771555,2021-11-22 11:18:24.848561,zineb,77006.0,118003.0,40997.0
"""",2021-11-22 11:18:24.889558,2021-11-22 11:18:24.961553,zineb,71995.0,170999.0,99004.0
h,2021-11-22 11:18:25.060557,2021-11-22 11:18:25.147558,zineb,87001.0,125005.0,38004.0
o,2021-11-22 11:18:25.185562,2021-11-22 11:18:25.279557,zineb,93995.0,99998.0,6003.0
t,2021-11-22 11:18:25.285560,2021-11-22 11:18:25.359560,zineb,74000.0,290363.0,216363.0
[space],2021-11-22 11:18:25.575923,2021-11-22 11:18:25.654923,zineb,79000.0,98000.0,19000.0
g,2021-11-22 11:18:25.673923,2021-11-22 11:18:25.734984,zineb,61061.0,78998.0,17937.0
i,2021-11-22 11:18:25.752921,2021-11-22 11:18:25.821864,zineb,68943.0,109573.0,40630.0
r,2021-11-22 11:18:25.862494,2021-11-22 11:18:25.925608,zineb,63114.0,74102.0,10988.0
l,2021-11-22 11:18:25.936596,2021-11-22 11:18:26.019593,zineb,82997.0,142993.0,59996.0
s,2021-11-22 11:18:26.079589,2021-11-22 11:18:26.152659,zineb,73070.0,638020.0,564950.0
",",2021-11-22 11:18:26.717609,2021-11-22 11:18:26.795633,zineb,78024.0,127048.0,49024.0
"""",2021-11-22 11:18:26.844657,2021-11-22 11:18:26.932597,zineb,87940.0,740482.0,652542.0
[space],2021-11-22 11:18:27.585139,2021-11-22 11:18:27.663528,zineb,78389.0,162673.0,84284.0
a,2021-11-22 11:18:27.747812,2021-11-22 11:18:27.823223,zineb,75411.0,138472.0,63061.0
t,2021-11-22 11:18:27.886284,2021-11-22 11:18:27.950036,zineb,63752.0,75663.0,11911.0
[space],2021-11-22 11:18:27.961947,2021-11-22 11:18:28.028357,zineb,66410.0,126688.0,60278.0
l,2021-11-22 11:18:28.088635,2021-11-22 11:18:28.173150,zineb,84515.0,159833.0,75318.0
a,2021-11-22 11:18:28.248468,2021-11-22 11:18:28.351252,zineb,102784.0,119897.0,17113.0
s,2021-11-22 11:18:28.368365,2021-11-22 11:18:28.452527,zineb,84162.0,153611.0,69449.0
t,2021-11-22 11:18:28.521976,2021-11-22 11:18:28.568191,zineb,46215.0,234518.0,188303.0
[maj],2021-11-22 11:18:28.756494,2021-11-22 11:18:28.888351,zineb,131857.0,7948.0,-123909.0
.,2021-11-22 11:18:28.764442,2021-11-22 11:18:28.828673,zineb,64231.0,184085.0,119854.0
[space],2021-11-22 11:18:28.948527,2021-11-22 11:18:29.020450,zineb,71923.0,90248.0,18325.0
[maj],2021-11-22 11:18:29.038775,2021-11-22 11:18:29.173361,zineb,134586.0,71189.0,-63397.0
f,2021-11-22 11:18:29.109964,2021-11-22 11:18:29.180295,zineb,70331.0,93598.0,23267.0
o,2021-11-22 11:18:29.203562,2021-11-22 11:18:29.276505,zineb,72943.0,123900.0,50957.0
r,2021-11-22 11:18:29.327462,2021-11-22 11:18:29.378826,zineb,51364.0,72388.0,21024.0
[space],2021-11-22 11:18:29.399850,2021-11-22 11:18:29.458363,zineb,58513.0,83524.0,25011.0
t,2021-11-22 11:18:29.483374,2021-11-22 11:18:29.537098,zineb,53724.0,70956.0,17232.0
h,2021-11-22 11:18:29.554330,2021-11-22 11:18:29.629322,zineb,74992.0,186149.0,111157.0
[space],2021-11-22 11:18:29.740479,2021-11-22 11:18:29.814712,zineb,74233.0,76156.0,1923.0
r,2021-11-22 11:18:29.816635,2021-11-22 11:18:29.901096,zineb,84461.0,193982.0,109521.0
s,2021-11-22 11:18:30.010617,2021-11-22 11:18:30.069533,zineb,58916.0,116134.0,57218.0
t,2021-11-22 11:18:30.126751,2021-11-22 11:18:30.197738,zineb,70987.0,74019.0,3032.0
[space],2021-11-22 11:18:30.200770,2021-11-22 11:18:30.261890,zineb,61120.0,139024.0,77904.0
o,2021-11-22 11:18:30.339794,2021-11-22 11:18:30.419504,zineb,79710.0,99231.0,19521.0
f,2021-11-22 11:18:30.439025,2021-11-22 11:18:30.516718,zineb,77693.0,98012.0,20319.0
[space],2021-11-22 11:18:30.537037,2021-11-22 11:18:30.616635,zineb,79598.0,205774.0,126176.0
u,2021-11-22 11:18:30.742811,2021-11-22 11:18:30.806635,zineb,63824.0,103787.0,39963.0
s,2021-11-22 11:18:30.846598,2021-11-22 11:18:30.917010,zineb,70412.0,132856.0,62444.0
",",2021-11-22 11:18:30.979454,2021-11-22 11:18:31.040281,zineb,60827.0,139055.0,78228.0
[space],2021-11-22 11:18:31.118509,2021-11-22 11:18:31.183148,zineb,64639.0,135028.0,70389.0
n,2021-11-22 11:18:31.253537,2021-11-22 11:18:31.346944,zineb,93407.0,231185.0,137778.0
w,2021-11-22 11:18:31.484722,2021-11-22 11:18:31.573451,zineb,88729.0,75363.0,-13366.0
[space],2021-11-22 11:18:31.560085,2021-11-22 11:18:31.621558,zineb,61473.0,147264.0,85791.0
m,2021-11-22 11:18:31.707349,2021-11-22 11:18:31.783156,zineb,75807.0,101904.0,26097.0
i,2021-11-22 11:18:31.809253,2021-11-22 11:18:31.889357,zineb,80104.0,166944.0,86840.0
l,2021-11-22 11:18:31.976197,2021-11-22 11:18:32.071671,zineb,95474.0,320554.0,225080.0
k,2021-11-22 11:18:32.296751,2021-11-22 11:18:32.399321,zineb,102570.0,182855.0,80285.0
[space],2021-11-22 11:18:32.479606,2021-11-22 11:18:32.566278,zineb,86672.0,123254.0,36582.0
a,2021-11-22 11:18:32.602860,2021-11-22 11:18:32.666039,zineb,63179.0,81561.0,18382.0
l,2021-11-22 11:18:32.684421,2021-11-22 11:18:32.775322,zineb,90901.0,153713.0,62812.0
t,2021-11-22 11:18:32.838134,2021-11-22 11:18:32.918391,zineb,80257.0,224744.0,144487.0
r,2021-11-22 11:18:33.062878,2021-11-22 11:18:33.127599,zineb,64721.0,20999.0,-43722.0
n,2021-11-22 11:18:33.083877,2021-11-22 11:18:33.149598,zineb,65721.0,107733.0,42012.0
a,2021-11-22 11:18:33.191610,2021-11-22 11:18:33.263657,zineb,72047.0,127990.0,55943.0
t,2021-11-22 11:18:33.319600,2021-11-22 11:18:33.388604,zineb,69004.0,82008.0,13004.0
i,2021-11-22 11:18:33.401608,2021-11-22 11:18:33.488616,zineb,87008.0,156988.0,69980.0
v,2021-11-22 11:18:33.558596,2021-11-22 11:18:33.683598,zineb,125002.0,252005.0,127003.0
s,2021-11-22 11:18:33.810601,2021-11-22 11:18:33.863600,zineb,52999.0,106269.0,53270.0
[space],2021-11-22 11:18:33.916870,2021-11-22 11:18:33.990112,zineb,73242.0,83238.0,9996.0
s,2021-11-22 11:18:34.000108,2021-11-22 11:18:34.064173,zineb,64065.0,369434.0,305369.0
m,2021-11-22 11:18:34.369542,2021-11-22 11:18:34.447514,zineb,77972.0,177512.0,99540.0
[space],2021-11-22 11:18:34.547054,2021-11-22 11:18:34.629769,zineb,82715.0,212819.0,130104.0
t,2021-11-22 11:18:34.759873,2021-11-22 11:18:34.838088,zineb,78215.0,62411.0,-15804.0
o,2021-11-22 11:18:34.822284,2021-11-22 11:18:34.888467,zineb,66183.0,126409.0,60226.0
[space],2021-11-22 11:18:34.948693,2021-11-22 11:18:35.044276,zineb,95583.0,163353.0,67770.0
p,2021-11-22 11:18:35.112046,2021-11-22 11:18:35.191343,zineb,79297.0,44312.0,-34985.0
o,2021-11-22 11:18:35.156358,2021-11-22 11:18:35.303278,zineb,146920.0,129925.0,-16995.0
p,2021-11-22 11:18:35.286283,2021-11-22 11:18:35.392525,zineb,106242.0,183200.0,76958.0
u,2021-11-22 11:18:35.469483,2021-11-22 11:18:35.564907,zineb,95424.0,289100.0,193676.0
[backspace],2021-11-22 11:18:35.758583,2021-11-22 11:18:35.827323,zineb,68740.0,77903.0,9163.0
[space],2021-11-22 11:18:35.836486,2021-11-22 11:18:35.929097,zineb,92611.0,94616.0,2005.0
u,2021-11-22 11:18:35.931102,2021-11-22 11:18:36.021584,zineb,90482.0,96815.0,6333.0
p,2021-11-22 11:18:36.027917,2021-11-22 11:18:36.144091,zineb,116174.0,133757.0,17583.0
[space],2021-11-22 11:18:36.161674,2021-11-22 11:18:36.235847,zineb,74173.0,278317.0,204144.0
v,2021-11-22 11:18:36.439991,2021-11-22 11:18:36.575062,zineb,135071.0,167707.0,32636.0
r,2021-11-22 11:18:36.607698,2021-11-22 11:18:36.703489,zineb,95791.0,97759.0,1968.0
y,2021-11-22 11:18:36.705457,2021-11-22 11:18:36.783889,zineb,78432.0,219154.0,140722.0
[space],2021-11-22 11:18:36.924611,2021-11-22 11:18:36.984766,zineb,60155.0,455334.0,395179.0
[backspace],2021-11-22 11:18:37.379945,2021-11-22 11:18:37.465559,zineb,85614.0,412507.0,326893.0
[space],2021-11-22 11:18:37.792452,2021-11-22 11:18:37.873069,zineb,80617.0,136016.0,55399.0
t,2021-11-22 11:18:37.928468,2021-11-22 11:18:38.020331,zineb,91863.0,95863.0,4000.0
i,2021-11-22 11:18:38.024331,2021-11-22 11:18:38.112623,zineb,88292.0,137266.0,48974.0
m,2021-11-22 11:18:38.161597,2021-11-22 11:18:38.261364,zineb,99767.0,193332.0,93565.0
[space],2021-11-22 11:18:38.354929,2021-11-22 11:18:38.433663,zineb,78734.0,251686.0,172952.0
y,2021-11-22 11:18:38.606615,2021-11-22 11:18:38.675044,zineb,68429.0,114914.0,46485.0
o,2021-11-22 11:18:38.721529,2021-11-22 11:18:38.823255,zineb,101726.0,74006.0,-27720.0
u,2021-11-22 11:18:38.795535,2021-11-22 11:18:38.880673,zineb,85138.0,186863.0,101725.0
[space],2021-11-22 11:18:38.982398,2021-11-22 11:18:39.052710,zineb,70312.0,83777.0,13465.0
g,2021-11-22 11:18:39.066175,2021-11-22 11:18:39.143752,zineb,77577.0,66548.0,-11029.0
o,2021-11-22 11:18:39.132723,2021-11-22 11:18:39.189644,zineb,56921.0,125611.0,68690.0
[space],2021-11-22 11:18:39.258334,2021-11-22 11:18:39.343543,zineb,85209.0,87269.0,2060.0
t,2021-11-22 11:18:39.345603,2021-11-22 11:18:39.398521,zineb,52918.0,69605.0,16687.0
o,2021-11-22 11:18:39.415208,2021-11-22 11:18:39.494136,zineb,78928.0,140515.0,61587.0
[space],2021-11-22 11:18:39.555723,2021-11-22 11:18:39.640840,zineb,85117.0,117792.0,32675.0
t,2021-11-22 11:18:39.673515,2021-11-22 11:18:39.762527,zineb,89012.0,91866.0,2854.0
h,2021-11-22 11:18:39.765381,2021-11-22 11:18:39.832547,zineb,67166.0,190109.0,122943.0
[space],2021-11-22 11:18:39.955490,2021-11-22 11:18:40.039833,zineb,84343.0,104707.0,20364.0
s,2021-11-22 11:18:40.060197,2021-11-22 11:18:40.113035,zineb,52838.0,124992.0,72154.0
t,2021-11-22 11:18:40.185189,2021-11-22 11:18:40.251436,zineb,66247.0,86498.0,20251.0
o,2021-11-22 11:18:40.271687,2021-11-22 11:18:40.344297,zineb,72610.0,106821.0,34211.0
r,2021-11-22 11:18:40.378508,2021-11-22 11:18:40.476530,zineb,98022.0,201396.0,103374.0
[space],2021-11-22 11:18:40.579904,2021-11-22 11:18:40.652861,zineb,72957.0,100332.0,27375.0
(,2021-11-22 11:18:40.680236,2021-11-22 11:18:40.757737,zineb,77501.0,239411.0,161910.0
[maj],2021-11-22 11:18:40.919647,2021-11-22 11:18:41.095006,zineb,175359.0,74740.0,-100619.0
g,2021-11-22 11:18:40.994387,2021-11-22 11:18:41.072550,zineb,78163.0,240848.0,162685.0
a,2021-11-22 11:18:41.235235,2021-11-22 11:18:41.335698,zineb,100463.0,318256.0,217793.0
w,2021-11-22 11:18:41.553491,2021-11-22 11:18:41.652505,zineb,99014.0,203179.0,104165.0
k,2021-11-22 11:18:41.756670,2021-11-22 11:18:41.834913,zineb,78243.0,257379.0,179136.0
r,2021-11-22 11:18:42.014049,2021-11-22 11:18:42.084341,zineb,70292.0,86909.0,16617.0
[space],2021-11-22 11:18:42.100958,2021-11-22 11:18:42.177837,zineb,76879.0,116264.0,39385.0
o,2021-11-22 11:18:42.217222,2021-11-22 11:18:42.337348,zineb,120126.0,70301.0,-49825.0
n,2021-11-22 11:18:42.287523,2021-11-22 11:18:42.363026,zineb,75503.0,151578.0,76075.0
[space],2021-11-22 11:18:42.439101,2021-11-22 11:18:42.506700,zineb,67599.0,50134.0,-17465.0
t,2021-11-22 11:18:42.489235,2021-11-22 11:18:42.567280,zineb,78045.0,93250.0,15205.0
h,2021-11-22 11:18:42.582485,2021-11-22 11:18:42.700723,zineb,118238.0,71571.0,-46667.0
i,2021-11-22 11:18:42.654056,2021-11-22 11:18:42.764474,zineb,110418.0,79084.0,-31334.0
s,2021-11-22 11:18:42.733140,2021-11-22 11:18:42.806879,zineb,73739.0,107876.0,34137.0
[space],2021-11-22 11:18:42.841016,2021-11-22 11:18:42.928496,zineb,87480.0,108906.0,21426.0
t,2021-11-22 11:18:42.949922,2021-11-22 11:18:43.045711,zineb,95789.0,61345.0,-34444.0
r,2021-11-22 11:18:43.011267,2021-11-22 11:18:43.067696,zineb,56429.0,447746.0,391317.0
n,2021-11-22 11:18:43.459013,2021-11-22 11:18:43.527704,zineb,68691.0,108024.0,39333.0
d,2021-11-22 11:18:43.567037,2021-11-22 11:18:43.624628,zineb,57591.0,245924.0,188333.0
[maj],2021-11-22 11:18:43.812961,2021-11-22 11:18:43.949418,zineb,136457.0,23718.0,-112739.0
?,2021-11-22 11:18:43.836679,2021-11-22 11:18:43.913375,zineb,76696.0,170849.0,94153.0
[space],2021-11-22 11:18:44.007528,2021-11-22 11:18:44.059561,zineb,52033.0,245466.0,193433.0
"""",2021-11-22 11:18:44.252994,2021-11-22 11:18:44.324925,zineb,71931.0,218440.0,146509.0
[maj],2021-11-22 11:18:44.471434,2021-11-22 11:18:44.593546,zineb,122112.0,37089.0,-85023.0
n,2021-11-22 11:18:44.508523,2021-11-22 11:18:44.578280,zineb,69757.0,133833.0,64076.0
o,2021-11-22 11:18:44.642356,2021-11-22 11:18:44.727770,zineb,85414.0,166001.0,80587.0
[space],2021-11-22 11:18:44.808357,2021-11-22 11:18:44.877602,zineb,69245.0,180579.0,111334.0
m,2021-11-22 11:18:44.988936,2021-11-22 11:18:45.116695,zineb,127759.0,90172.0,-37587.0
