key,pressed,released,user,hold_time,press_press_time,press_release_time
l,2021-11-22 11:16:59.791933,2021-11-22 11:16:59.932521,alex,140588.0,249948.0,109360.0
m,2021-11-22 11:17:00.041881,2021-11-22 11:17:00.151224,alex,109343.0,234321.0,124978.0
o,2021-11-22 11:17:00.276202,2021-11-22 11:17:00.354304,alex,78102.0,78102.0,0.0
s,2021-11-22 11:17:00.354304,2021-11-22 11:17:00.463637,alex,109333.0,140604.0,31271.0
t,2021-11-22 11:17:00.494908,2021-11-22 11:17:00.619865,alex,124957.0,687322.0,562365.0
[space],2021-11-22 11:17:01.182230,2021-11-22 11:17:01.275964,alex,93734.0,124842.0,31108.0
o,2021-11-22 11:17:01.307072,2021-11-22 11:17:01.479020,alex,171948.0,109478.0,-62470.0
n,2021-11-22 11:17:01.416550,2021-11-22 11:17:01.541425,alex,124875.0,109360.0,-15515.0
e,2021-11-22 11:17:01.525910,2021-11-22 11:17:01.682123,alex,156213.0,78102.0,-78111.0
[space],2021-11-22 11:17:01.604012,2021-11-22 11:17:01.744585,alex,140573.0,265568.0,124995.0
d,2021-11-22 11:17:01.869580,2021-11-22 11:17:01.978905,alex,109325.0,78094.0,-31231.0
o,2021-11-22 11:17:01.947674,2021-11-22 11:17:02.041411,alex,93737.0,203094.0,109357.0
l,2021-11-22 11:17:02.150768,2021-11-22 11:17:02.213232,alex,62464.0,124965.0,62501.0
l,2021-11-22 11:17:02.275733,2021-11-22 11:17:02.408346,alex,132613.0,163857.0,31244.0
a,2021-11-22 11:17:02.439590,2021-11-22 11:17:02.627045,alex,187455.0,203071.0,15616.0
