key,pressed,released,user,hold_time,press_press_time,press_release_time,release_release_time
[backspace],2021-10-20 10:12:42.975810,2021-10-20 10:12:43.053791,Alex,77981.0,109357.0,31376.0,187576.0
a,2021-10-20 10:12:43.085167,2021-10-20 10:12:43.241367,Alex,156200.0,203059.0,46859.0,203088.0
z,2021-10-20 10:12:43.288226,2021-10-20 10:12:43.444455,Alex,156229.0,734201.0,577972.0,671716.0
y,2021-10-20 10:12:44.022427,2021-10-20 10:12:44.116171,Alex,93744.0,109361.0,15617.0,156203.0
[space],2021-10-20 10:12:44.131788,2021-10-20 10:12:44.272374,Alex,140586.0,281193.0,140607.0,171710.0
d,2021-10-20 10:12:44.412981,2021-10-20 10:12:44.444084,Alex,31103.0,390535.0,359432.0,468774.0
g,2021-10-20 10:12:44.803516,2021-10-20 10:12:44.912858,Alex,109342.0,359288.0,249946.0,343661.0
[backspace],2021-10-20 10:12:45.162804,2021-10-20 10:12:45.256519,Alex,93715.0,93715.0,0.0,140612.0
o,2021-10-20 10:12:45.256519,2021-10-20 10:12:45.397131,Alex,140612.0,77985.0,-62627.0,46854.0
g,2021-10-20 10:12:45.334504,2021-10-20 10:12:45.443985,Alex,109481.0,265595.0,156114.0,281178.0
[space],2021-10-20 10:12:45.600099,2021-10-20 10:12:45.725163,Alex,125064.0,515604.0,390540.0,515406.0
w,2021-10-20 10:12:46.115703,2021-10-20 10:12:46.240569,Alex,124866.0,109342.0,-15524.0,156180.0
h,2021-10-20 10:12:46.225045,2021-10-20 10:12:46.396749,Alex,171704.0,109222.0,-62482.0,47000.0
i,2021-10-20 10:12:46.334267,2021-10-20 10:12:46.443749,Alex,109482.0,78238.0,-31244.0,78098.0
c,2021-10-20 10:12:46.412505,2021-10-20 10:12:46.521847,Alex,109342.0,109342.0,0.0,93739.0
h,2021-10-20 10:12:46.521847,2021-10-20 10:12:46.615586,Alex,93739.0,109356.0,15617.0,140582.0
[space],2021-10-20 10:12:46.631203,2021-10-20 10:12:46.756168,Alex,124965.0,124965.0,0.0,109355.0
h,2021-10-20 10:12:46.756168,2021-10-20 10:12:46.865523,Alex,109355.0,78094.0,-31261.0,111345.0
a,2021-10-20 10:12:46.834262,2021-10-20 10:12:46.976868,Alex,142606.0,127084.0,-15522.0,187563.0
s,2021-10-20 10:12:46.961346,2021-10-20 10:12:47.164431,Alex,203085.0,140583.0,-62502.0,62479.0
[space],2021-10-20 10:12:47.101929,2021-10-20 10:12:47.226910,Alex,124981.0,265564.0,140583.0,312426.0
b,2021-10-20 10:12:47.367493,2021-10-20 10:12:47.539336,Alex,171843.0,359166.0,187323.0,328042.0
e,2021-10-20 10:12:47.726659,2021-10-20 10:12:47.867378,Alex,140719.0,437540.0,296821.0,374925.0
e,2021-10-20 10:12:48.164199,2021-10-20 10:12:48.242303,Alex,78104.0,109337.0,31233.0,218696.0
n,2021-10-20 10:12:48.273536,2021-10-20 10:12:48.460999,Alex,187463.0,187463.0,0.0,156203.0
[space],2021-10-20 10:12:48.460999,2021-10-20 10:12:48.617202,Alex,156203.0,468636.0,312433.0,452923.0
u,2021-10-20 10:12:48.929635,2021-10-20 10:12:49.070125,Alex,140490.0,124971.0,-15519.0,93698.0
s,2021-10-20 10:12:49.054606,2021-10-20 10:12:49.163823,Alex,109217.0,203080.0,93863.0,281318.0
e,2021-10-20 10:12:49.257686,2021-10-20 10:12:49.445141,Alex,187455.0,109339.0,-78116.0,46868.0
d,2021-10-20 10:12:49.367025,2021-10-20 10:12:49.492009,Alex,124984.0,93733.0,-31251.0,93716.0
[space],2021-10-20 10:12:49.460758,2021-10-20 10:12:49.585725,Alex,124967.0,171827.0,46860.0,171842.0
t,2021-10-20 10:12:49.632585,2021-10-20 10:12:49.757567,Alex,124982.0,93739.0,-31243.0,78099.0
o,2021-10-20 10:12:49.726324,2021-10-20 10:12:49.835666,Alex,109342.0,109342.0,0.0,124966.0
[space],2021-10-20 10:12:49.835666,2021-10-20 10:12:49.960632,Alex,124966.0,124966.0,0.0,140595.0
t,2021-10-20 10:12:49.960632,2021-10-20 10:12:50.101227,Alex,140595.0,93739.0,-46856.0,77985.0
e,2021-10-20 10:12:50.054371,2021-10-20 10:12:50.179212,Alex,124841.0,187461.0,62620.0,250075.0
s,2021-10-20 10:12:50.241832,2021-10-20 10:12:50.429287,Alex,187455.0,202936.0,15481.0,140587.0
t,2021-10-20 10:12:50.444768,2021-10-20 10:12:50.569874,Alex,125106.0,62627.0,-62479.0,78095.0
[space],2021-10-20 10:12:50.507395,2021-10-20 10:12:50.647969,Alex,140574.0,798757.0,658183.0,767520.0
t,2021-10-20 10:12:51.306152,2021-10-20 10:12:51.415489,Alex,109337.0,124971.0,15634.0,122817.0
y,2021-10-20 10:12:51.431123,2021-10-20 10:12:51.538306,Alex,107183.0,216548.0,109365.0,234329.0
p,2021-10-20 10:12:51.647671,2021-10-20 10:12:51.772635,Alex,124964.0,281166.0,156202.0,359157.0
i,2021-10-20 10:12:51.928837,2021-10-20 10:12:52.131792,Alex,202955.0,124847.0,-78108.0,46981.0
n,2021-10-20 10:12:52.053684,2021-10-20 10:12:52.178773,Alex,125089.0,62568.0,-62521.0,144268.0
g,2021-10-20 10:12:52.116252,2021-10-20 10:12:52.323041,Alex,206789.0,144162.0,-62627.0,93724.0
[space],2021-10-20 10:12:52.260414,2021-10-20 10:12:52.416765,Alex,156351.0,343806.0,187455.0,218692.0
t,2021-10-20 10:12:52.604220,2021-10-20 10:12:52.635457,Alex,31237.0,265559.0,234322.0,296806.0
[backspace],2021-10-20 10:12:52.869779,2021-10-20 10:12:52.932263,Alex,62484.0,31240.0,-31244.0,109355.0
e,2021-10-20 10:12:52.901019,2021-10-20 10:12:53.041618,Alex,140599.0,218701.0,78102.0,203065.0
q,2021-10-20 10:12:53.119720,2021-10-20 10:12:53.244683,Alex,124963.0,140578.0,15615.0,187462.0
u,2021-10-20 10:12:53.260298,2021-10-20 10:12:53.432145,Alex,171847.0,109365.0,-62482.0,78095.0
i,2021-10-20 10:12:53.369663,2021-10-20 10:12:53.510240,Alex,140577.0,281054.0,140477.0,234319.0
p,2021-10-20 10:12:53.650717,2021-10-20 10:12:53.744559,Alex,93842.0,218831.0,124989.0,249822.0
m,2021-10-20 10:12:53.869548,2021-10-20 10:12:53.994381,Alex,124833.0,124833.0,0.0,109486.0
e,2021-10-20 10:12:53.994381,2021-10-20 10:12:54.103867,Alex,109486.0,125090.0,15604.0,140581.0
n,2021-10-20 10:12:54.119471,2021-10-20 10:12:54.244448,Alex,124977.0,93737.0,-31240.0,218702.0
t,2021-10-20 10:12:54.213208,2021-10-20 10:12:54.463150,Alex,249942.0,218703.0,-31239.0,124982.0
[space],2021-10-20 10:12:54.431911,2021-10-20 10:12:54.588132,Alex,156221.0,499889.0,343668.0,499878.0
s,2021-10-20 10:12:54.931800,2021-10-20 10:12:55.088010,Alex,156210.0,93712.0,-62498.0,109343.0
i,2021-10-20 10:12:55.025512,2021-10-20 10:12:55.197353,Alex,171841.0,93739.0,-78102.0,78099.0
n,2021-10-20 10:12:55.119251,2021-10-20 10:12:55.275452,Alex,156201.0,187460.0,31259.0,187462.0
c,2021-10-20 10:12:55.306711,2021-10-20 10:12:55.462914,Alex,156203.0,140584.0,-15619.0,171841.0
e,2021-10-20 10:12:55.447295,2021-10-20 10:12:55.634755,Alex,187460.0,109219.0,-78241.0,78108.0
[space],2021-10-20 10:12:55.556514,2021-10-20 10:12:55.712863,Alex,156349.0,187585.0,31236.0,234317.0
a,2021-10-20 10:12:55.744099,2021-10-20 10:12:55.947180,Alex,203081.0,140598.0,-62483.0,109217.0
t,2021-10-20 10:12:55.884697,2021-10-20 10:12:56.056397,Alex,171700.0,140585.0,-31115.0,93860.0
[space],2021-10-20 10:12:56.025282,2021-10-20 10:12:56.150257,Alex,124975.0,156085.0,31110.0,187464.0
l,2021-10-20 10:12:56.181367,2021-10-20 10:12:56.337721,Alex,156354.0,109466.0,-46888.0,78103.0
e,2021-10-20 10:12:56.290833,2021-10-20 10:12:56.415824,Alex,124991.0,62499.0,-62492.0,124971.0
s,2021-10-20 10:12:56.353332,2021-10-20 10:12:56.540795,Alex,187463.0,609236.0,421773.0,515483.0
[backspace],2021-10-20 10:12:56.962568,2021-10-20 10:12:57.056278,Alex,93710.0,124836.0,31126.0,234328.0
a,2021-10-20 10:12:57.087404,2021-10-20 10:12:57.290606,Alex,203202.0,296942.0,93740.0,249941.0
s,2021-10-20 10:12:57.384346,2021-10-20 10:12:57.540547,Alex,156201.0,218698.0,62497.0,171845.0
t,2021-10-20 10:12:57.603044,2021-10-20 10:12:57.712392,Alex,109348.0,232001.0,122653.0,221058.0
[space],2021-10-20 10:12:57.835045,2021-10-20 10:12:57.933450,Alex,98405.0,145251.0,46846.0,140559.0
t,2021-10-20 10:12:57.980296,2021-10-20 10:12:58.074009,Alex,93713.0,124947.0,31234.0,203081.0
h,2021-10-20 10:12:58.105243,2021-10-20 10:12:58.277090,Alex,171847.0,124987.0,-46860.0,107374.0
e,2021-10-20 10:12:58.230230,2021-10-20 10:12:58.384464,Alex,154234.0,78105.0,-76129.0,81622.0
[space],2021-10-20 10:12:58.308335,2021-10-20 10:12:58.466086,Alex,157751.0,173368.0,15617.0,140575.0
l,2021-10-20 10:12:58.481703,2021-10-20 10:12:58.606661,Alex,124958.0,109343.0,-15615.0,140610.0
a,2021-10-20 10:12:58.591046,2021-10-20 10:12:58.747271,Alex,156225.0,109362.0,-46863.0,109339.0
t,2021-10-20 10:12:58.700408,2021-10-20 10:12:58.856610,Alex,156202.0,93716.0,-62486.0,124978.0
e,2021-10-20 10:12:58.794124,2021-10-20 10:12:58.981588,Alex,187464.0,93603.0,-93861.0,66558.0
[space],2021-10-20 10:12:58.887727,2021-10-20 10:12:59.048146,Alex,160419.0,478412.0,317993.0,458449.0
1,2021-10-20 10:12:59.366139,2021-10-20 10:12:59.506595,Alex,140456.0,124960.0,-15496.0,156216.0
8,2021-10-20 10:12:59.491099,2021-10-20 10:12:59.662811,Alex,171712.0,156225.0,-15487.0,125092.0
0,2021-10-20 10:12:59.647324,2021-10-20 10:12:59.787903,Alex,140579.0,203078.0,62499.0,265575.0
0,2021-10-20 10:12:59.850402,2021-10-20 10:13:00.053478,Alex,203076.0,203076.0,0.0,140590.0
s,2021-10-20 10:13:00.053478,2021-10-20 10:13:00.194068,Alex,140590.0,1462067.0,1321477.0,1399607.0
[space],2021-10-20 10:13:01.515545,2021-10-20 10:13:01.593675,Alex,78130.0,124986.0,46856.0,437395.0
[maj],2021-10-20 10:13:01.640531,2021-10-20 10:13:02.031070,Alex,390539.0,218700.0,-171839.0,-46884.0
w,2021-10-20 10:13:01.859231,2021-10-20 10:13:01.984186,Alex,124955.0,468642.0,343687.0,468647.0
h,2021-10-20 10:13:02.327873,2021-10-20 10:13:02.452833,Alex,124960.0,124960.0,0.0,109359.0
e,2021-10-20 10:13:02.452833,2021-10-20 10:13:02.562192,Alex,109359.0,124846.0,15487.0,171821.0
n,2021-10-20 10:13:02.577679,2021-10-20 10:13:02.734013,Alex,156334.0,156334.0,0.0,156223.0
[space],2021-10-20 10:13:02.734013,2021-10-20 10:13:02.890236,Alex,156223.0,406152.0,249929.0,359274.0
c,2021-10-20 10:13:03.140165,2021-10-20 10:13:03.249510,Alex,109345.0,78115.0,-31230.0,62507.0
o,2021-10-20 10:13:03.218280,2021-10-20 10:13:03.312017,Alex,93737.0,218572.0,124835.0,156204.0
m,2021-10-20 10:13:03.436852,2021-10-20 10:13:03.468221,Alex,31369.0,125105.0,93736.0,203084.0
p,2021-10-20 10:13:03.561957,2021-10-20 10:13:03.671305,Alex,109348.0,109348.0,0.0,156216.0
a,2021-10-20 10:13:03.671305,2021-10-20 10:13:03.827521,Alex,156216.0,93709.0,-62507.0,62480.0
r,2021-10-20 10:13:03.765014,2021-10-20 10:13:03.890001,Alex,124987.0,140596.0,15609.0,234323.0
i,2021-10-20 10:13:03.905610,2021-10-20 10:13:04.124324,Alex,218714.0,109345.0,-109369.0,46863.0
n,2021-10-20 10:13:04.014955,2021-10-20 10:13:04.171187,Alex,156232.0,109369.0,-46863.0,93714.0
g,2021-10-20 10:13:04.124324,2021-10-20 10:13:04.264901,Alex,140577.0,93723.0,-46854.0,78113.0
[space],2021-10-20 10:13:04.218047,2021-10-20 10:13:04.343014,Alex,124967.0,156221.0,31254.0,140589.0
t,2021-10-20 10:13:04.374268,2021-10-20 10:13:04.483603,Alex,109335.0,78097.0,-31238.0,78120.0
h,2021-10-20 10:13:04.452365,2021-10-20 10:13:04.561723,Alex,109358.0,109358.0,0.0,171824.0
e,2021-10-20 10:13:04.561723,2021-10-20 10:13:04.733547,Alex,171824.0,78109.0,-93715.0,78116.0
[space],2021-10-20 10:13:04.639832,2021-10-20 10:13:04.811663,Alex,171831.0,484159.0,312328.0,406151.0
t,2021-10-20 10:13:05.123991,2021-10-20 10:13:05.217814,Alex,93823.0,234418.0,140595.0,265557.0
w,2021-10-20 10:13:05.358409,2021-10-20 10:13:05.483371,Alex,124962.0,140586.0,15624.0,140603.0
o,2021-10-20 10:13:05.498995,2021-10-20 10:13:05.623974,Alex,124979.0,218710.0,93731.0,203077.0
[space],2021-10-20 10:13:05.717705,2021-10-20 10:13:05.827051,Alex,109346.0,249933.0,140587.0,249897.0
b,2021-10-20 10:13:05.967638,2021-10-20 10:13:06.076948,Alex,109310.0,124973.0,15663.0,140630.0
r,2021-10-20 10:13:06.092611,2021-10-20 10:13:06.217578,Alex,124967.0,124967.0,0.0,109219.0
o,2021-10-20 10:13:06.217578,2021-10-20 10:13:06.326797,Alex,109219.0,124839.0,15620.0,140730.0
w,2021-10-20 10:13:06.342417,2021-10-20 10:13:06.467527,Alex,125110.0,250082.0,124972.0,234313.0
s,2021-10-20 10:13:06.592499,2021-10-20 10:13:06.701840,Alex,109341.0,203092.0,93751.0,218709.0
e,2021-10-20 10:13:06.795591,2021-10-20 10:13:06.920549,Alex,124958.0,78088.0,-46870.0,78093.0
r,2021-10-20 10:13:06.873679,2021-10-20 10:13:06.998642,Alex,124963.0,156204.0,31241.0,203079.0
s,2021-10-20 10:13:07.029883,2021-10-20 10:13:07.201721,Alex,171838.0,109361.0,-62477.0,77976.0
[space],2021-10-20 10:13:07.139244,2021-10-20 10:13:07.279697,Alex,140453.0,171818.0,31365.0,125104.0
b,2021-10-20 10:13:07.311062,2021-10-20 10:13:07.404801,Alex,93739.0,156225.0,62486.0,171703.0
o,2021-10-20 10:13:07.467287,2021-10-20 10:13:07.576504,Alex,109217.0,93593.0,-15624.0,78238.0
t,2021-10-20 10:13:07.560880,2021-10-20 10:13:07.654742,Alex,93862.0,109349.0,15487.0,124963.0
h,2021-10-20 10:13:07.670229,2021-10-20 10:13:07.779705,Alex,109476.0,109476.0,0.0,124983.0
[space],2021-10-20 10:13:07.779705,2021-10-20 10:13:07.904688,Alex,124983.0,187469.0,62486.0,265557.0
[maj],2021-10-20 10:13:07.967174,2021-10-20 10:13:08.170245,Alex,203071.0,93712.0,-109359.0,0.0
f,2021-10-20 10:13:08.060886,2021-10-20 10:13:08.170245,Alex,109359.0,171844.0,62485.0,187444.0
i,2021-10-20 10:13:08.232730,2021-10-20 10:13:08.357689,Alex,124959.0,218706.0,93747.0,249822.0
r,2021-10-20 10:13:08.451436,2021-10-20 10:13:08.607511,Alex,156075.0,109342.0,-46733.0,31380.0
e,2021-10-20 10:13:08.560778,2021-10-20 10:13:08.638891,Alex,78113.0,218704.0,140591.0,267416.0
f,2021-10-20 10:13:08.779482,2021-10-20 10:13:08.906307,Alex,126825.0,236306.0,109481.0,234324.0
o,2021-10-20 10:13:09.015788,2021-10-20 10:13:09.140631,Alex,124843.0,124843.0,0.0,125098.0
x,2021-10-20 10:13:09.140631,2021-10-20 10:13:09.265729,Alex,125098.0,187582.0,62484.0,156231.0
[space],2021-10-20 10:13:09.328213,2021-10-20 10:13:09.421960,Alex,93747.0,140597.0,46850.0,156214.0
a,2021-10-20 10:13:09.468810,2021-10-20 10:13:09.578174,Alex,109364.0,437340.0,327976.0,484239.0
n,2021-10-20 10:13:09.906150,2021-10-20 10:13:10.062413,Alex,156263.0,125023.0,-31240.0,109362.0
d,2021-10-20 10:13:10.031173,2021-10-20 10:13:10.171775,Alex,140602.0,93718.0,-46884.0,46857.0
[space],2021-10-20 10:13:10.124891,2021-10-20 10:13:10.218632,Alex,93741.0,109352.0,15611.0,156200.0
[maj],2021-10-20 10:13:10.234243,2021-10-20 10:13:10.374832,Alex,140589.0,62490.0,-78099.0,31126.0
b,2021-10-20 10:13:10.296733,2021-10-20 10:13:10.405958,Alex,109225.0,140599.0,31374.0,140706.0
r,2021-10-20 10:13:10.437332,2021-10-20 10:13:10.546664,Alex,109332.0,124963.0,15631.0,171851.0
a,2021-10-20 10:13:10.562295,2021-10-20 10:13:10.718515,Alex,156220.0,218709.0,62489.0,234315.0
v,2021-10-20 10:13:10.781004,2021-10-20 10:13:10.952830,Alex,171826.0,140456.0,-31370.0,109355.0
e,2021-10-20 10:13:10.921460,2021-10-20 10:13:11.062185,Alex,140725.0,78237.0,-62488.0,78087.0
[space],2021-10-20 10:13:10.999697,2021-10-20 10:13:11.140272,Alex,140575.0,93725.0,-46850.0,93750.0
o,2021-10-20 10:13:11.093422,2021-10-20 10:13:11.234022,Alex,140600.0,171841.0,31241.0,124957.0
f,2021-10-20 10:13:11.265263,2021-10-20 10:13:11.358979,Alex,93716.0,218674.0,124958.0,234325.0
f,2021-10-20 10:13:11.483937,2021-10-20 10:13:11.593304,Alex,109367.0,328076.0,218709.0,484249.0
e,2021-10-20 10:13:11.812013,2021-10-20 10:13:12.077553,Alex,265540.0,124895.0,-140645.0,0.0
r,2021-10-20 10:13:11.936908,2021-10-20 10:13:12.077553,Alex,140645.0,0.0,0.0,0.0
